# SHOT START
# legend_version=2
# time_base=ms_since_boot
# units: pressure=bar, flow=ml_s, output=percent, derivative=bar_s
# raw_p = raw pressure sensor reading
# flt_p = filtered pressure used by controller
# sp_raw = raw incoming pressure setpoint currently held by the profile engine
# sp_flt = filtered pressure setpoint actually used internally by the controller
# sp_recipe = visual recipe reference; ideal profile target for display/comparison
# sp_ctrl = control reference after internal conditioning; command seen by control logic
# sp_flt_d = derivative of filtered pressure setpoint
# ctrl_out = final controller output command in percent
# pump_duty = internal normalized pressure-branch duty estimate
# pump_flow = estimated pump flow
# coffee_flow = estimated outflow through puck / coffee flow
# u_raw = pressure branch output after clamp and before final slew limiter
# u_applied = pressure branch output after final slew limiter
# u_delta = u_raw - u_applied; limiter intervention magnitude
# limiter_active_up = 1 when rise slew limiter is active
# limiter_active_down = 1 when drop slew limiter is active
# error_integral = integral state of legacy pressure controller
# u_unclamped_raw = controller output before 0..100 clamp
# u_clamped_raw = controller output after 0..100 clamp and before slew limiter
# u_clamp_delta = u_unclamped_raw - u_clamped_raw
# clamp_active_high = 1 when output was clipped by upper clamp
# clamp_active_low = 1 when output was clipped by lower clamp
# u_fb = legacy pressure feedback contribution
# u_ff_hold = static feedforward contribution
# u_ff_dyn = dynamic feedforward contribution
# u_ff_dyn_raw = raw dynamic feedforward request before FF-path LPF and slew limiting
# ff_pressure_w = pressure-window weight applied to dynamic FF
# ff_above_w = above-target suppression weight applied to dynamic FF
# ff_gamma = ramp-dependent gamma multiplier applied to dynamic FF
# u_ff_total = total feedforward contribution
# ramp_hold_active = 1 when the downstream drop-rate hold is active during ramp-up
# drop_rate_active = active downstream output drop-rate cap in percent per second
# mpc_shadow_enabled = 1 when shadow MPC is being computed in parallel
# mpc_u_shadow = total output suggested by shadow MPC; not applied to actuator in shadow stage
# mpc_u_ss = steady-state component suggested by shadow MPC
# mpc_u_trim = corrective trim component suggested by shadow MPC
# mpc_p1_pred = one-step pressure prediction from shadow MPC model
# mpc_pn_pred = terminal pressure prediction at end of shadow MPC horizon
# mpc_qout_est = estimated outflow / load used by shadow MPC model
# mpc_qout_raw = instantaneous outflow / load estimate before shadow-MPC LPF
# mpc_residual = measured minus predicted pressure residual for shadow MPC
# mpc_residual_bias = low-pass residual bias term added to shadow predictions
# mpc_cost = shadow MPC objective value
# power_cmd = floating-point power command sent to pump stage before integer quantization
# power_psm_quantized = integer power actually sent to PSM
# power_quant_residual = sigma-delta residual kept for next quantization step
# tach_period_us = measured time between valid tach pulses in microseconds
# tach_rpm_inst = instantaneous RPM derived from tach_period_us and pulses-per-revolution
# tach_rpm_ema = exponentially filtered RPM intended for easier visual analysis
# tach_pulse_count = total number of valid tach pulses seen since the last reset
# tach_glitch_rejects = number of tach edges rejected as implausibly fast glitches
# tach_timeout = 1 when no recent tach pulse is available and RPM is forced to zero
ms,raw_p,flt_p,sp_raw,sp_flt,sp_recipe,sp_ctrl,sp_flt_d,ctrl_out,pump_duty,pump_flow,coffee_flow,u_raw,u_applied,u_delta,limiter_active_up,limiter_active_down,error_integral,u_unclamped_raw,u_clamped_raw,u_clamp_delta,clamp_active_high,clamp_active_low,u_fb,u_ff_hold,u_ff_dyn,u_ff_dyn_raw,ff_pressure_w,ff_above_w,ff_gamma,u_ff_total,ramp_hold_active,drop_rate_active,mpc_shadow_enabled,mpc_u_shadow,mpc_u_ss,mpc_u_trim,mpc_p1_pred,mpc_pn_pred,mpc_qout_est,mpc_qout_raw,mpc_residual,mpc_residual_bias,mpc_cost,power_cmd,power_psm_quantized,power_quant_residual,tach_period_us,tach_rpm_inst,tach_rpm_ema,tach_pulse_count,tach_glitch_rejects,tach_timeout
570601,0.941,0.939,1.100,1.100,1.100,1.100,0.000,18.25,0.1825,3.095,0.000,18.25,18.25,0.00,0,0,-1.47648,18.25,18.25,0.00,0,0,18.25,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,19.35,18.38,0.97,0.941,0.953,2.936,2.773,-0.000,-0.001,0.197,18.25,18,0.2385,5029,5965.40,9056.03,653,45,0
570730,0.947,0.945,1.100,1.100,1.100,1.100,0.000,18.06,0.1806,3.049,0.000,18.06,18.06,0.00,0,0,-1.49059,18.06,18.06,0.00,0,0,18.06,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,19.07,18.14,0.93,0.948,0.961,2.886,2.763,-0.001,-0.001,0.179,18.06,18,-0.3985,6487,4624.63,7250.04,670,46,0
570864,0.959,0.955,1.100,1.100,1.100,1.100,0.000,17.67,0.1767,3.002,0.000,17.67,17.67,0.00,0,0,-1.50396,17.67,17.67,0.00,0,0,17.67,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,18.65,17.78,0.87,0.957,0.969,2.837,2.687,0.002,-0.001,0.158,17.67,18,0.0549,4270,7025.76,6677.84,686,47,0
570997,0.966,0.963,1.100,1.100,1.100,1.100,0.000,17.37,0.1737,2.954,0.000,17.37,17.37,0.00,0,0,-1.51661,17.37,17.37,0.00,0,0,17.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,18.30,17.48,0.83,0.965,0.976,2.787,2.642,0.001,-0.001,0.141,17.37,18,-0.4094,5148,5827.51,6725.13,702,48,0
571131,0.971,0.970,1.100,1.100,1.100,1.100,0.000,17.09,0.1709,2.903,0.000,17.09,17.09,0.00,0,0,-1.52841,17.09,17.09,0.00,0,0,17.09,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.95,17.17,0.78,0.973,0.984,2.734,2.609,-0.001,-0.001,0.125,17.09,17,-0.0150,1606,18679.95,10247.08,720,48,0
571262,0.976,0.976,1.100,1.100,1.100,1.100,0.000,16.90,0.1690,2.856,0.000,16.90,16.90,0.00,0,0,-1.53969,16.90,16.90,0.00,0,0,16.90,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.69,16.94,0.75,0.978,0.990,2.691,2.594,-0.002,-0.001,0.113,16.90,17,-0.2246,1714,17502.92,12108.40,740,48,0
571398,0.987,0.984,1.100,1.100,1.100,1.100,0.000,16.57,0.1657,2.811,0.000,16.57,16.57,0.00,0,0,-1.55038,16.57,16.57,0.00,0,0,16.57,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.35,16.65,0.70,0.986,0.996,2.650,2.532,0.001,-0.000,0.100,16.57,17,-0.1809,3119,9618.47,11729.67,756,48,0
571528,0.992,0.990,1.100,1.100,1.100,1.100,0.000,16.33,0.1633,2.765,0.000,16.33,16.33,0.00,0,0,-1.56046,16.33,16.33,0.00,0,0,16.33,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,17.06,16.40,0.66,0.992,1.002,2.610,2.499,0.000,-0.000,0.089,16.33,16,0.0687,2978,10073.88,10790.48,767,50,0
571663,0.997,0.995,1.100,1.100,1.100,1.100,0.000,16.16,0.1616,2.724,0.000,16.16,16.16,0.00,0,0,-1.57009,16.16,16.16,0.00,0,0,16.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.84,16.21,0.63,0.997,1.007,2.575,2.482,-0.000,-0.000,0.081,16.16,16,-0.2326,3925,7643.31,9530.81,785,50,0
571793,1.002,1.000,1.100,1.100,1.100,1.100,0.000,15.98,0.1598,2.684,0.000,15.98,15.98,0.00,0,0,-1.57924,15.98,15.98,0.00,0,0,15.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.62,16.02,0.60,1.002,1.012,2.544,2.463,0.000,-0.000,0.073,15.98,16,-0.1319,1778,16872.89,12499.91,798,51,0
571924,1.006,1.005,1.100,1.100,1.100,1.100,0.000,15.79,0.1579,2.646,0.000,15.79,15.79,0.00,0,0,-1.58791,15.79,15.79,0.00,0,0,15.79,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.40,15.83,0.57,1.007,1.016,2.512,2.436,-0.001,-0.000,0.066,15.79,15,0.3508,1778,16872.89,14633.92,812,53,0
572061,1.011,1.010,1.100,1.100,1.100,1.100,0.000,15.60,0.1560,2.612,0.000,15.60,15.60,0.00,0,0,-1.59624,15.60,15.60,0.00,0,0,15.60,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,16.19,15.65,0.54,1.012,1.020,2.486,2.405,-0.000,-0.000,0.059,15.60,15,0.4478,3149,9526.83,11709.13,827,54,0
572192,1.017,1.015,1.100,1.100,1.100,1.100,0.000,15.42,0.1542,2.563,0.000,15.42,15.42,0.00,0,0,-1.60942,15.42,15.42,0.00,0,0,15.42,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.96,15.45,0.51,1.017,1.026,2.453,2.388,0.000,-0.000,0.052,15.42,15,0.1848,4386,6839.95,9717.45,838,55,0
572327,1.023,1.021,1.100,1.100,1.100,1.100,0.000,15.16,0.1516,2.529,0.000,15.16,15.16,0.00,0,0,-1.61662,15.16,15.16,0.00,0,0,15.16,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.69,15.22,0.47,1.023,1.030,2.421,2.337,-0.000,-0.000,0.045,15.16,15,-0.1868,3055,9819.97,11719.71,854,55,0
572457,1.026,1.026,1.100,1.100,1.100,1.100,0.000,14.98,0.1498,2.496,0.000,14.98,14.98,0.00,0,0,-1.62338,14.98,14.98,0.00,0,0,14.98,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.48,15.03,0.45,1.027,1.034,2.389,2.313,-0.001,-0.000,0.040,14.98,15,-0.1464,2200,13636.36,11125.10,869,56,0
572594,1.029,1.029,1.100,1.100,1.100,1.100,0.000,14.86,0.1486,2.466,0.000,14.86,14.86,0.00,0,0,-1.62981,14.86,14.86,0.00,0,0,14.86,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.31,14.89,0.42,1.031,1.038,2.362,2.303,-0.002,-0.000,0.036,14.86,14,0.4702,3277,9154.71,9714.89,882,57,0
572729,1.035,1.033,1.100,1.100,1.100,1.100,0.000,14.72,0.1472,2.439,0.000,14.72,14.72,0.00,0,0,-1.63602,14.72,14.72,0.00,0,0,14.72,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.16,14.76,0.40,1.034,1.041,2.343,2.280,0.001,-0.000,0.033,14.72,15,-0.1244,1666,18007.20,11953.96,899,57,0
572864,1.038,1.037,1.100,1.100,1.100,1.100,0.000,14.69,0.1469,2.408,0.000,14.69,14.69,0.00,0,0,-1.64378,14.69,14.69,0.00,0,0,14.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.05,14.68,0.37,1.039,1.046,2.319,2.278,-0.000,-0.000,0.027,14.69,15,-0.3509,1626,18450.18,15447.91,914,58,0
572995,1.043,1.043,1.100,1.100,1.100,1.100,0.000,14.77,0.1477,2.374,0.000,14.77,14.77,0.00,0,0,-1.65767,14.77,14.77,0.00,0,0,14.77,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.01,14.67,0.34,1.045,1.053,2.303,2.315,-0.002,-0.000,0.021,14.77,14,0.4499,2592,11574.07,13880.84,928,58,0
573130,1.049,1.049,1.100,1.100,1.100,1.100,0.000,14.84,0.1484,2.362,0.000,14.84,14.84,0.00,0,0,-1.67175,14.84,14.84,0.00,0,0,14.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,15.05,14.74,0.30,1.050,1.058,2.314,2.339,-0.002,-0.000,0.017,14.84,15,-0.3637,2569,11677.70,13824.66,947,58,0
573260,1.059,1.058,1.100,1.100,1.100,1.100,0.000,14.83,0.1483,2.361,0.000,14.83,14.83,0.00,0,0,-1.67879,14.83,14.83,0.00,0,0,14.83,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.99,14.74,0.25,1.059,1.066,2.315,2.295,0.000,-0.000,0.011,14.83,15,-0.1282,2951,10166.04,11181.28,962,58,0
573360,1.065,1.063,1.100,1.100,1.100,1.100,0.000,14.82,0.1482,2.360,0.000,14.82,14.82,0.00,0,0,-1.68236,14.82,14.82,0.00,0,0,14.82,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.93,14.71,0.22,1.064,1.071,2.308,2.281,0.001,-0.000,0.008,14.82,14,0.3731,10319,2907.26,8578.53,971,58,0
573495,1.070,1.070,1.100,1.100,1.100,1.100,0.000,14.84,0.1484,2.354,0.000,14.84,14.84,0.00,0,0,-1.69060,14.84,14.84,0.00,0,0,14.84,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.87,14.70,0.18,1.071,1.078,2.299,2.324,-0.001,-0.000,0.005,14.84,15,-0.3423,8246,3638.13,4276.69,983,59,0
573628,1.081,1.078,1.100,1.100,1.100,1.100,0.000,14.81,0.1481,2.354,0.000,14.81,14.81,0.00,0,0,-1.69475,14.81,14.81,0.00,0,0,14.81,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.83,14.70,0.13,1.079,1.083,2.307,2.283,0.003,-0.000,0.003,14.81,15,-0.1417,9183,3266.91,3713.73,994,63,0
573758,1.088,1.087,1.100,1.100,1.100,1.100,0.000,14.78,0.1478,2.349,0.000,14.78,14.78,0.00,0,0,-1.70044,14.78,14.78,0.00,0,0,14.78,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.74,14.67,0.07,1.088,1.092,2.301,2.293,0.000,-0.000,0.001,14.78,15,-0.3629,9183,3266.91,3305.29,1009,74,0
573858,1.095,1.095,1.100,1.100,1.100,1.100,0.000,14.73,0.1473,2.339,0.000,14.73,14.73,0.00,0,0,-1.70228,14.73,14.73,0.00,0,0,14.73,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.65,14.63,0.03,1.096,1.099,2.295,2.313,-0.001,0.000,0.000,14.73,15,-0.2850,9183,3266.91,3270.20,1026,85,0
573992,1.104,1.101,1.100,1.100,1.100,1.100,0.000,14.69,0.1469,2.336,0.000,14.69,14.69,0.00,0,0,-1.70273,14.69,14.69,0.00,0,0,14.69,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.61,14.62,-0.01,1.101,1.103,2.299,2.277,0.002,0.000,0.000,14.69,14,0.3319,9183,3266.91,3267.99,1035,90,0
574126,1.112,1.110,1.100,1.100,1.100,1.100,0.000,14.62,0.1462,2.331,0.000,14.62,14.62,0.00,0,0,-1.70207,14.62,14.62,0.00,0,0,14.62,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.46,14.52,-0.06,1.110,1.112,2.281,2.230,0.002,0.000,0.001,14.62,14,0.2427,9183,3266.91,3267.46,1051,93,0
574258,1.117,1.117,1.100,1.100,1.100,1.100,0.000,14.54,0.1454,2.322,0.000,14.54,14.54,0.00,0,0,-1.70018,14.54,14.54,0.00,0,0,14.54,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.31,14.41,-0.11,1.117,1.119,2.256,2.223,-0.000,0.000,0.003,14.54,14,0.4735,10242,2929.12,3102.29,1065,96,0
574399,1.122,1.122,1.100,1.100,1.100,1.100,0.000,14.47,0.1447,2.308,0.000,14.47,14.47,0.00,0,0,-1.69630,14.47,14.47,0.00,0,0,14.47,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.18,14.32,-0.14,1.122,1.124,2.239,2.240,-0.000,0.000,0.005,14.47,14,0.3795,10242,2929.12,2974.51,1079,102,0
574529,1.135,1.131,1.100,1.100,1.100,1.100,0.000,14.37,0.1437,2.300,0.000,14.37,14.37,0.00,0,0,-1.69378,14.37,14.37,0.00,0,0,14.37,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,14.05,14.24,-0.19,1.131,1.132,2.229,2.184,0.004,0.000,0.009,14.37,15,-0.4056,10242,2929.12,2952.36,1094,105,0
574665,1.141,1.137,1.100,1.100,1.100,1.100,0.000,14.28,0.1428,2.286,0.000,14.28,14.28,0.00,0,0,-1.68867,14.28,14.28,0.00,0,0,14.28,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.92,14.14,-0.23,1.137,1.138,2.213,2.182,0.004,0.000,0.013,14.28,14,0.1986,10242,2929.12,2936.73,1112,110,0
574798,1.142,1.142,1.100,1.100,1.100,1.100,0.000,14.20,0.1420,2.273,0.000,14.20,14.20,0.00,0,0,-1.68373,14.20,14.20,0.00,0,0,14.20,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.80,14.06,-0.26,1.142,1.142,2.198,2.181,0.000,0.000,0.016,14.20,14,0.0771,8162,3675.57,3296.50,1126,113,0
574898,1.148,1.148,1.100,1.100,1.100,1.100,0.000,14.11,0.1411,2.263,0.000,14.11,14.11,0.00,0,0,-1.67955,14.11,14.11,0.00,0,0,14.11,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.68,13.98,-0.29,1.148,1.147,2.186,2.157,-0.000,0.001,0.020,14.11,14,0.4831,7043,4259.55,4746.05,1137,115,0
575030,1.152,1.150,1.100,1.100,1.100,1.100,0.000,14.04,0.1404,2.250,0.000,14.04,14.04,0.00,0,0,-1.67368,14.04,14.04,0.00,0,0,14.04,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0,255.00,1,13.61,13.92,-0.31,1.150,1.149,2.178,2.163,0.002,0.000,0.022,14.04,14,-0.2288,7043,4259.55,4458.82,1147,117,0
575164,1.155,1.155,1.100,1.100,1.100,1.100,0.000,13.95,0.1395,2.235,0.000,13.95,13.95,0.00,0,0,-1.66711,13.95,13.95,0.00,0,0,13.95,0.00,0.00,0.00,0.00,0.997,1.000,0.00,0,255.00,1,13.49,13.83,-0.33,1.155,1.153,2.165,2.151,0.000,0.000,0.025,13.95,14,-0.3495,4322,6941.23,5649.83,1161,119,0
575298,1.162,1.161,1.100,1.100,1.100,1.100,0.000,13.85,0.1385,2.224,0.000,13.85,13.85,0.00,0,0,-1.66180,13.85,13.85,0.00,0,0,13.85,0.00,0.00,0.00,0.00,0.988,1.000,0.00,0,255.00,1,13.37,13.74,-0.37,1.160,1.157,2.154,2.118,0.002,0.000,0.030,13.85,14,0.3033,10418,2879.63,4503.97,1173,119,0
575435,1.165,1.163,1.100,1.100,1.100,1.100,0.000,13.77,0.1377,2.209,0.000,13.77,13.77,0.00,0,0,-1.65451,13.77,13.77,0.00,0,0,13.77,0.00,0.00,0.00,0.00,0.984,1.000,0.00,0,255.00,1,13.29,13.67,-0.38,1.162,1.159,2.146,2.120,0.003,0.000,0.031,13.77,14,-0.4421,8790,3412.97,3736.96,1186,122,0
575565,1.166,1.164,1.100,1.100,1.100,1.100,0.000,13.71,0.1371,2.198,0.000,13.71,13.71,0.00,0,0,-1.64875,13.71,13.71,0.00,0,0,13.71,0.00,0.00,0.00,0.00,0.979,1.000,0.00,0,255.00,1,13.23,13.62,-0.39,1.164,1.159,2.138,2.120,0.002,0.000,0.033,13.71,14,-0.2491,8304,3612.72,3899.37,1198,123,0
575705,1.167,1.167,1.100,1.100,1.100,1.100,0.000,13.58,0.1358,2.185,0.000,13.58,13.58,0.00,0,0,-1.64271,13.58,13.58,0.00,0,0,13.58,0.00,0.00,0.00,0.00,0.971,1.000,0.00,0,255.00,1,13.11,13.51,-0.41,1.166,1.161,2.126,2.100,0.000,0.000,0.034,13.58,14,-0.4442,4651,6450.23,4359.10,1209,125,0
575837,1.172,1.170,1.100,1.100,1.100,1.100,0.000,13.36,0.1336,2.170,0.000,13.36,13.36,0.00,0,0,-1.63654,13.36,13.36,0.00,0,0,13.36,0.00,0.00,0.00,0.00,0.961,1.000,0.00,0,255.00,1,12.93,13.36,-0.42,1.169,1.163,2.113,2.059,0.003,0.000,0.036,13.36,13,-0.0280,3389,8852.17,5618.45,1220,126,0
575973,1.174,1.172,1.100,1.100,1.100,1.100,0.000,13.21,0.1321,2.153,0.000,13.21,13.21,0.00,0,0,-1.63022,13.21,13.21,0.00,0,0,13.21,0.00,0.00,0.00,0.00,0.954,1.000,0.00,0,255.00,1,12.80,13.23,-0.43,1.171,1.164,2.099,2.038,0.003,0.000,0.038,13.21,13,-0.0486,3356,8939.21,9554.13,1235,126,0
576107,1.173,1.173,1.100,1.100,1.100,1.100,0.000,13.10,0.1310,2.128,0.000,13.10,13.10,0.00,0,0,-1.62156,13.10,13.10,0.00,0,0,13.10,0.00,0.00,0.00,0.00,0.951,1.000,0.00,0,255.00,1,12.67,13.11,-0.44,1.171,1.165,2.078,2.035,0.002,0.000,0.038,13.10,14,-0.4102,3318,9041.59,12757.76,1251,126,0
576243,1.168,1.170,1.100,1.100,1.100,1.100,0.000,13.18,0.1318,2.113,0.000,13.18,13.18,0.00,0,0,-1.61510,13.18,13.18,0.00,0,0,13.18,0.00,0.00,0.00,0.00,0.961,1.000,0.00,0,255.00,1,12.71,13.14,-0.42,1.169,1.163,2.071,2.078,-0.001,0.000,0.037,13.18,13,-0.0680,3051,9832.84,10569.97,1262,126,0
576373,1.169,1.170,1.100,1.100,1.100,1.100,0.000,13.14,0.1314,2.103,0.000,13.14,13.14,0.00,0,0,-1.60881,13.14,13.14,0.00,0,0,13.14,0.00,0.00,0.00,0.00,0.962,1.000,0.00,0,255.00,1,12.70,13.12,-0.42,1.169,1.162,2.072,2.074,0.000,0.000,0.036,13.14,13,0.3994,1688,17772.51,12782.58,1274,127,0
576510,1.173,1.171,1.100,1.100,1.100,1.100,0.000,13.04,0.1304,2.095,0.000,13.04,13.04,0.00,0,0,-1.60258,13.04,13.04,0.00,0,0,13.04,0.00,0.00,0.00,0.00,0.959,1.000,0.00,0,255.00,1,12.64,13.06,-0.42,1.169,1.163,2.073,2.046,0.004,0.000,0.036,13.04,13,-0.1723,1688,17772.51,15217.67,1285,128,0
576643,1.173,1.172,1.100,1.100,1.100,1.100,0.000,12.92,0.1292,2.082,0.000,12.92,12.92,0.00,0,0,-1.59416,12.92,12.92,0.00,0,0,12.92,0.00,0.00,0.00,0.00,0.956,1.000,0.00,0,255.00,1,12.54,12.97,-0.43,1.170,1.163,2.063,2.022,0.003,0.000,0.036,12.92,13,-0.0560,1688,17772.51,16726.05,1297,132,0
576783,1.174,1.174,1.100,1.100,1.100,1.100,0.000,12.76,0.1276,2.066,0.000,12.76,12.76,0.00,0,0,-1.58758,12.76,12.76,0.00,0,0,12.76,0.00,0.00,0.00,0.00,0.948,1.000,0.00,0,255.00,1,12.38,12.83,-0.44,1.172,1.164,2.043,1.989,0.002,0.000,0.038,12.76,12,0.3407,3144,9541.98,14273.73,1309,134,0
576913,1.173,1.173,1.100,1.100,1.100,1.100,0.000,12.73,0.1273,2.053,0.000,12.73,12.73,0.00,0,0,-1.58104,12.73,12.73,0.00,0,0,12.73,0.00,0.00,0.00,0.00,0.950,1.000,0.00,0,255.00,1,12.34,12.77,-0.44,1.172,1.164,2.031,1.993,0.002,0.000,0.038,12.73,13,-0.3425,1669,17974.84,15027.47,1323,134,0
577013,1.169,1.171,1.100,1.100,1.100,1.100,0.000,12.83,0.1283,2.046,0.000,12.83,12.83,0.00,0,0,-1.57675,12.83,12.83,0.00,0,0,12.83,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,12.40,12.82,-0.42,1.169,1.163,2.028,2.030,-0.000,0.000,0.036,12.83,13,0.2320,2942,10197.14,14546.83,1338,134,0
577146,1.168,1.170,1.100,1.100,1.100,1.100,0.000,12.80,0.1280,2.037,0.000,12.80,12.80,0.00,0,0,-1.57035,12.80,12.80,0.00,0,0,12.80,0.00,0.00,0.00,0.00,0.962,1.000,0.00,0,255.00,1,12.38,12.80,-0.42,1.169,1.162,2.024,2.029,-0.000,0.000,0.036,12.80,13,-0.4945,5823,5151.98,10607.93,1351,134,0
577247,1.171,1.170,1.100,1.100,1.100,1.100,0.000,12.77,0.1277,2.034,0.000,12.77,12.77,0.00,0,0,-1.56618,12.77,12.77,0.00,0,0,12.77,0.00,0.00,0.00,0.00,0.962,1.000,0.00,0,255.00,1,12.36,12.78,-0.42,1.168,1.162,2.025,2.020,0.002,0.000,0.035,12.77,13,0.1081,1372,21865.89,12835.31,1363,135,0
577382,1.171,1.171,1.100,1.100,1.100,1.100,0.000,12.64,0.1264,2.024,0.000,12.64,12.64,0.00,0,0,-1.55978,12.64,12.64,0.00,0,0,12.64,0.00,0.00,0.00,0.00,0.957,1.000,0.00,0,255.00,1,12.25,12.68,-0.43,1.170,1.162,2.015,1.986,0.001,0.000,0.035,12.64,13,0.1183,1372,21865.89,17242.23,1372,136,0
577519,1.169,1.170,1.100,1.100,1.100,1.100,0.000,12.63,0.1263,2.016,0.000,12.63,12.63,0.00,0,0,-1.55343,12.63,12.63,0.00,0,0,12.63,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,12.24,12.66,-0.42,1.169,1.162,2.009,1.993,0.001,0.000,0.035,12.63,13,0.0536,1372,21865.89,19498.58,1383,139,0
577650,1.172,1.171,1.100,1.100,1.100,1.100,0.000,12.55,0.1255,2.010,0.000,12.55,12.55,0.00,0,0,-1.54715,12.55,12.55,0.00,0,0,12.55,0.00,0.00,0.00,0.00,0.958,1.000,0.00,0,255.00,1,12.18,12.60,-0.42,1.169,1.162,2.004,1.972,0.003,0.000,0.035,12.55,13,-0.0704,1733,17311.02,18074.28,1397,141,0
577751,1.168,1.169,1.100,1.100,1.100,1.100,0.000,12.59,0.1259,2.002,0.000,12.59,12.59,0.00,0,0,-1.54083,12.59,12.59,0.00,0,0,12.59,0.00,0.00,0.00,0.00,0.965,1.000,0.00,0,255.00,1,12.19,12.60,-0.41,1.168,1.161,1.997,1.993,0.000,0.000,0.034,12.59,13,-0.4103,2970,10101.01,14133.26,1410,141,0
577886,1.172,1.170,1.100,1.100,1.100,1.100,0.000,12.40,0.1240,1.989,0.000,12.40,12.40,0.00,0,0,-1.52644,12.40,12.40,0.00,0,0,12.40,0.00,0.00,0.00,0.00,0.960,1.000,0.00,0,255.00,1,12.05,12.47,-0.42,1.169,1.161,1.988,1.941,0.003,0.000,0.034,12.40,12,0.4754,6933,4327.13,9294.99,1419,142,0
578020,1.173,1.173,1.100,1.100,1.100,1.100,0.000,12.17,0.1217,1.966,0.000,12.17,12.17,0.00,0,0,-1.51361,12.17,12.17,0.00,0,0,12.17,0.00,0.00,0.00,0.00,0.952,1.000,0.00,0,255.00,1,11.81,12.25,-0.43,1.171,1.163,1.953,1.899,0.002,0.000,0.036,12.17,12,0.1935,2681,11189.85,7545.20,1435,144,0
578149,1.167,1.169,1.100,1.100,1.100,1.100,0.000,12.32,0.1232,1.957,0.000,12.32,12.32,0.00,0,0,-1.50727,12.32,12.32,0.00,0,0,12.32,0.00,0.00,0.00,0.00,0.966,1.000,0.00,0,255.00,1,11.90,12.31,-0.41,1.168,1.161,1.948,1.956,-0.000,0.000,0.035,12.32,12,-0.0634,1650,18181.82,12765.87,1452,144,0
578289,1.166,1.167,1.100,1.100,1.100,1.100,0.000,12.32,0.1232,1.948,0.000,12.32,12.32,0.00,0,0,-1.49696,12.32,12.32,0.00,0,0,12.32,0.00,0.00,0.00,0.00,0.971,1.000,0.00,0,255.00,1,11.90,12.31,-0.40,1.166,1.160,1.946,1.960,-0.000,0.000,0.033,12.32,12,0.2760,1828,16411.38,16053.03,1463,149,0
578418,1.166,1.166,1.100,1.100,1.100,1.100,0.000,12.32,0.1232,1.947,0.000,12.32,12.32,0.00,0,0,-1.48910,12.32,12.32,0.00,0,0,12.32,0.00,0.00,0.00,0.00,0.976,1.000,0.00,0,255.00,1,11.93,12.33,-0.39,1.164,1.158,1.953,1.956,0.002,0.000,0.031,12.32,13,-0.3535,2899,10348.40,14839.42,1474,149,0
